4 anos se passaram. O Brasil sob o comando do @jairbolsonaro floresceu, mesmo vivendo alguns pesadelos impostos a cada dia. Deus te ilumine e guarde, Presidente.
Falou Bolsonaro, o cara que foi assaltado enquanto portava uma arma e o ladrão saiu motorizado & armado da cena do crime
Falou Bolsonaro, o cara que foi assaltado enquanto portava uma arma e o ladrão saiu motorizado & armado da cena do crime
Falou Bolsonaro, o cara que foi assaltado enquanto portava uma arma e o ladrão saiu motorizado & armado da cena do crime
Falou Bolsonaro, o cara que foi assaltado enquanto portava uma arma e o ladrão saiu motorizado & armado da cena do crime
Falou Bolsonaro, o cara que foi assaltado enquanto portava uma arma e o ladrão saiu motorizado & armado da cena do crime

Em suma, foi uma entrevista produtiva, com espaço para o entrevistado desenvolver seus pontos. Bolsonaro foi capaz de dar seu recado de forma bem direta: o Brasil corre o risco de seguir na trajetória terrível de alguns vizinhos sob governos de esquerda.
A resposta do Bolsonaro a Amanda Klain foi a melhor resposta que ele deu nos últimos 4 anos e contando todos os veículos de imprensa.

#BolsonaroNaPan
